Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.17.0.2-200.175.2.130-80-48902-6,200.175.2.130,48902,172.17.0.2,80,6,12/1/2020 1:14,479,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4175.365344,479.0,0.0,479.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2087.682672,2087.682672,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48904-6,200.175.2.130,48904,172.17.0.2,80,6,12/1/2020 1:14,11913,2,5,479,1803,479,0,239.5,338.70414819999996,1803,0,360.6,806.3261127000001,191555.4436,587.5933854,1985.5,2959.598672,7015.0,37.0,280.0,280.0,0.0,280.0,280.0,11913.0,2978.25,3406.507241,7015.0,37.0,0,0,0,0,64,176,167.8838244,419.709561,0,1803,285.25,635.7570852000001,404187.0714,0,1,0,0,0,0,0,0,2,326.0,239.5,360.6,0,0,0,0,0,0,2,479,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48904-6,200.175.2.130,48904,172.17.0.2,80,6,12/1/2020 1:14,815,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2453.9877300000003,815.0,0.0,815.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1226.9938650000001,1226.9938650000001,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48908-6,200.175.2.130,48908,172.17.0.2,80,6,12/1/2020 1:14,3198,2,5,480,1803,480,0,240.0,339.411255,1803,0,360.6,806.3261127000001,713883.6773,2188.868043,533.0,682.5689709,1547.0,15.0,277.0,277.0,0.0,277.0,277.0,3198.0,799.5,859.0291030999999,1547.0,20.0,0,0,0,0,64,176,625.3908693,1563.477173,0,1803,285.375,635.8007183999999,404242.5536,0,1,0,0,0,0,0,0,2,326.14285710000007,240.0,360.6,0,0,0,0,0,0,2,480,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48908-6,200.175.2.130,48908,172.17.0.2,80,6,12/1/2020 1:14,555,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3603.603604,555.0,0.0,555.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1801.801802,1801.801802,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48910-6,200.175.2.130,48910,172.17.0.2,80,6,12/1/2020 1:14,10619,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127000001,215086.1663,659.1957811000001,1769.8333329999998,2607.4963789999997,6275.0,36.0,203.0,203.0,0.0,203.0,203.0,10619.0,2654.75,2963.557139,6275.0,36.0,0,0,0,0,64,176,188.34165180000002,470.8541294,0,1803,285.5,635.8445452000001,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48910-6,200.175.2.130,48910,172.17.0.2,80,6,12/1/2020 1:14,723,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2766.251729,723.0,0.0,723.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1383.125864,1383.125864,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48912-6,200.175.2.130,48912,172.17.0.2,80,6,12/1/2020 1:14,11344,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127000001,201339.9154,617.0662906,1890.6666670000002,3165.132646,8096.0,29.0,622.0,622.0,0.0,622.0,622.0,11344.0,2836.0,3762.652167,8096.0,29.0,0,0,0,0,64,176,176.3046544,440.76163610000003,0,1803,285.5,635.8445452000001,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48912-6,200.175.2.130,48912,172.17.0.2,80,6,12/1/2020 1:14,157,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12738.8535,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6369.426752,6369.426752,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48916-6,200.175.2.130,48916,172.17.0.2,80,6,12/1/2020 1:14,7145,2,5,480,1803,480,0,240.0,339.411255,1803,0,360.6,806.3261127000001,319524.1428,979.7060882000001,1190.833333,1822.4828579999999,4472.0,28.0,149.0,149.0,0.0,149.0,149.0,7145.0,1786.25,2094.178339,4472.0,41.0,0,0,0,0,64,176,279.9160252,699.790063,0,1803,285.375,635.8007183999999,404242.5536,0,1,0,0,0,0,0,0,2,326.14285710000007,240.0,360.6,0,0,0,0,0,0,2,480,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48916-6,200.175.2.130,48916,172.17.0.2,80,6,12/1/2020 1:14,164,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12195.12195,164.0,0.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,6097.560976,6097.560976,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48918-6,200.175.2.130,48918,172.17.0.2,80,6,12/1/2020 1:14,3368,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,678741.0926,2078.384798,561.3333332999999,799.7666326,1703.0,14.0,67.0,67.0,0.0,67.0,67.0,3368.0,842.0,911.7152332999999,1703.0,21.0,0,0,0,0,64,176,593.8242280000001,1484.5605699999999,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48918-6,200.175.2.130,48918,172.17.0.2,80,6,12/1/2020 1:14,541,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3696.857671,541.0,0.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1848.4288350000002,1848.4288350000002,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48922-6,200.175.2.130,48922,172.17.0.2,80,6,12/1/2020 1:14,5775,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,395844.1558,1212.121212,962.5,1389.89478,3280.0,23.0,115.0,115.0,0.0,115.0,115.0,5775.0,1443.75,1588.04206,3280.0,23.0,0,0,0,0,64,176,346.3203463,865.8008658,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48922-6,200.175.2.130,48922,172.17.0.2,80,6,12/1/2020 1:14,883,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2265.005663,883.0,0.0,883.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1132.502831,1132.502831,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48924-6,200.175.2.130,48924,172.17.0.2,80,6,12/1/2020 1:14,5123,2,5,478,1803,478,0,239.0,337.9970414,1803,0,360.6,806.3261127000001,445246.9256,1366.386883,853.8333332999998,1346.0216070000001,3338.0,17.0,99.0,99.0,0.0,99.0,99.0,5123.0,1280.75,1551.75586,3338.0,20.0,0,0,0,0,64,176,390.3962522,975.9906305,0,1803,285.125,635.7136457,404131.8393,0,1,0,0,0,0,0,0,2,325.85714289999993,239.0,360.6,0,0,0,0,0,0,2,478,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48924-6,200.175.2.130,48924,172.17.0.2,80,6,12/1/2020 1:14,379,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5277.044855,379.0,0.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2638.522427,2638.522427,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48928-6,200.175.2.130,48928,172.17.0.2,80,6,12/1/2020 1:14,4998,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127000001,456982.7931,1400.560224,833.0,1173.730463,2685.0,30.0,162.0,162.0,0.0,162.0,162.0,4998.0,1249.5,1361.898308,2685.0,34.0,0,0,0,0,64,176,400.16006400000003,1000.4001599999999,0,1803,285.5,635.8445452000001,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48928-6,200.175.2.130,48928,172.17.0.2,80,6,12/1/2020 1:14,271,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7380.0738010000005,271.0,0.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,3690.0369,3690.0369,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48930-6,200.175.2.130,48930,172.17.0.2,80,6,12/1/2020 1:14,11332,2,5,489,1803,489,0,244.5,345.775216,1803,0,360.6,806.3261127000001,202259.0893,617.7197317000001,1888.6666670000002,2920.8693,6938.0,26.0,147.0,147.0,0.0,147.0,147.0,11332.0,2833.0,3384.4937579999996,7111.0,28.0,0,0,0,0,64,176,176.4913519,441.2283798,0,1803,286.5,636.2021242000001,404753.1429,0,1,0,0,0,0,0,0,2,327.42857139999995,244.5,360.6,0,0,0,0,0,0,2,489,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48930-6,200.175.2.130,48930,172.17.0.2,80,6,12/1/2020 1:14,608,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3289.473684,608.0,0.0,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1644.736842,1644.736842,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48934-6,200.175.2.130,48934,172.17.0.2,80,6,12/1/2020 1:15,7407,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127000001,308356.9596,945.0519778999999,1234.5,1594.573642,3690.0,29.0,674.0,674.0,0.0,674.0,674.0,7407.0,1851.75,2008.9112100000002,3690.0,29.0,0,0,0,0,64,176,270.0148508,675.0371269999999,0,1803,285.5,635.8445452000001,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48934-6,200.175.2.130,48934,172.17.0.2,80,6,12/1/2020 1:15,361,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5540.1662049999995,361.0,0.0,361.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2770.083102,2770.083102,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48936-6,200.175.2.130,48936,172.17.0.2,80,6,12/1/2020 1:15,7454,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127000001,306412.6643,939.0931044,1242.333333,1854.911714,4565.0,29.0,165.0,165.0,0.0,165.0,165.0,7454.0,1863.5,2120.719453,4565.0,33.0,0,0,0,0,64,176,268.31231549999995,670.7807888,0,1803,285.5,635.8445452000001,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48936-6,200.175.2.130,48936,172.17.0.2,80,6,12/1/2020 1:15,452,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4424.778761,452.0,0.0,452.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2212.389381,2212.389381,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48940-6,200.175.2.130,48940,172.17.0.2,80,6,12/1/2020 1:15,6197,2,5,482,1803,482,0,241.0,340.8254685,1803,0,360.6,806.3261127000001,368726.8033,1129.578828,1032.833333,1462.018798,3242.0,31.0,161.0,161.0,0.0,161.0,161.0,6197.0,1549.25,1681.030909,3242.0,32.0,0,0,0,0,64,176,322.7368081,806.8420203,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,0,0,2,326.42857139999995,241.0,360.6,0,0,0,0,0,0,2,482,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48940-6,200.175.2.130,48940,172.17.0.2,80,6,12/1/2020 1:15,178,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11235.95506,178.0,0.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,5617.977528,5617.977528,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48942-6,200.175.2.130,48942,172.17.0.2,80,6,12/1/2020 1:15,3122,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,732222.934,2242.152466,520.3333333,648.7839908,1503.0,18.0,330.0,330.0,0.0,330.0,330.0,3122.0,780.5,839.3829082999998,1511.0,19.0,0,0,0,0,64,176,640.6149904,1601.537476,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48942-6,200.175.2.130,48942,172.17.0.2,80,6,12/1/2020 1:15,188,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10638.29787,188.0,0.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,5319.148936,5319.148936,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48946-6,200.175.2.130,48946,172.17.0.2,80,6,12/1/2020 1:15,7276,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127000001,314183.6174,962.0670697999999,1212.666667,1861.0488079999998,4557.0,26.0,135.0,135.0,0.0,135.0,135.0,7276.0,1819.0,2133.418071,4557.0,29.0,0,0,0,0,64,176,274.8763057,687.1907642000001,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.57142860000005,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48946-6,200.175.2.130,48946,172.17.0.2,80,6,12/1/2020 1:15,637,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3139.717425,637.0,0.0,637.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1569.858713,1569.858713,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48950-6,200.175.2.130,48950,172.17.0.2,80,6,12/1/2020 1:15,3566,2,5,482,1803,482,0,241.0,340.8254685,1803,0,360.6,806.3261127000001,640773.9764,1962.9837350000003,594.3333332999999,773.6727129,1725.0,18.0,269.0,269.0,0.0,269.0,269.0,3566.0,891.5,960.1001684,1725.0,21.0,0,0,0,0,64,176,560.8524957999999,1402.131239,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,0,0,2,326.42857139999995,241.0,360.6,0,0,0,0,0,0,2,482,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48950-6,200.175.2.130,48950,172.17.0.2,80,6,12/1/2020 1:15,223,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8968.609865,223.0,0.0,223.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,4484.304932999999,4484.304932999999,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48952-6,200.175.2.130,48952,172.17.0.2,80,6,12/1/2020 1:15,13974,2,5,485,1803,485,0,242.5,342.9467889,1803,0,360.6,806.3261127000001,163732.6463,500.9302991,2329.0,4323.065070000001,10934.0,31.0,163.0,163.0,0.0,163.0,163.0,13974.0,3493.5,5104.170223,10934.0,43.0,0,0,0,0,64,176,143.1229426,357.80735649999997,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,0,0,2,326.85714289999993,242.5,360.6,0,0,0,0,0,0,2,485,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48952-6,200.175.2.130,48952,172.17.0.2,80,6,12/1/2020 1:15,994,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2012.072435,994.0,0.0,994.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1006.036217,1006.036217,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48956-6,200.175.2.130,48956,172.17.0.2,80,6,12/1/2020 1:15,8358,2,5,485,1803,485,0,242.5,342.9467889,1803,0,360.6,806.3261127000001,273749.7009,837.520938,1393.0,2065.763297,5092.0,27.0,165.0,165.0,0.0,165.0,165.0,8358.0,2089.5,2347.240436,5092.0,30.0,0,0,0,0,64,176,239.2916966,598.2292414,0,1803,286.0,636.0217876,404523.7143,0,1,0,0,0,0,0,0,2,326.85714289999993,242.5,360.6,0,0,0,0,0,0,2,485,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48956-6,200.175.2.130,48956,172.17.0.2,80,6,12/1/2020 1:15,203,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9852.216749,203.0,0.0,203.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,4926.108374,4926.108374,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48958-6,200.175.2.130,48958,172.17.0.2,80,6,12/1/2020 1:15,6362,2,5,480,1803,480,0,240.0,339.411255,1803,0,360.6,806.3261127000001,358849.4184,1100.28293,1060.333333,1614.959153,4030.0,24.0,187.0,187.0,0.0,187.0,187.0,6362.0,1590.5,1867.315096,4030.0,24.0,0,0,0,0,64,176,314.3665514,785.9163785000001,0,1803,285.375,635.8007183999999,404242.5536,0,1,0,0,0,0,0,0,2,326.14285710000007,240.0,360.6,0,0,0,0,0,0,2,480,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48958-6,200.175.2.130,48958,172.17.0.2,80,6,12/1/2020 1:15,298,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6711.409395999999,298.0,0.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,3355.7046979999996,3355.7046979999996,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48962-6,200.175.2.130,48962,172.17.0.2,80,6,12/1/2020 1:15,3327,2,5,483,1833,483,0,241.5,341.5325753,1833,0,366.6,819.7425206,696122.6329999999,2103.997595,554.5,782.8263537,1709.0,15.0,76.0,76.0,0.0,76.0,76.0,3327.0,831.75,894.330802,1709.0,20.0,0,0,0,0,64,176,601.1421701,1502.855425,0,1833,289.5,646.1640659,417528.0,0,1,0,0,0,0,0,0,2,330.85714289999993,241.5,366.6,0,0,0,0,0,0,2,483,5,1833,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48962-6,200.175.2.130,48962,172.17.0.2,80,6,12/1/2020 1:15,218,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9174.311926999999,218.0,0.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,4587.155963,4587.155963,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
172.17.0.2-200.175.2.130-80-48966-6,200.175.2.130,48966,172.17.0.2,80,6,12/1/2020 1:15,5906,2,5,491,1803,491,0,245.5,347.1894296,1803,0,360.6,806.3261127000001,388418.5574,1185.235354,984.3333332999998,1384.600111,3155.0,26.0,147.0,147.0,0.0,147.0,147.0,5906.0,1476.5,1579.892085,3155.0,30.0,0,0,0,0,64,176,338.6386725,846.5966812999999,0,1803,286.75,636.2934521000001,404869.3571,0,1,0,0,0,0,0,0,2,327.7142857,245.5,360.6,0,0,0,0,0,0,2,491,5,1803,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BFA
