Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.130-200.175.2.130-80-57456-6,200.175.2.130,57456,192.168.3.130,80,6,09/01/2020 19:23,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-33443-6,200.175.2.130,33443,192.168.3.130,80,6,09/01/2020 19:31,15109,30,10,540.0,30.0,30,0,18.0,14.94818637,30,0,3.0,9.486832981,37725.85876,2647.428685,387.4102564,1089.029619,5360.0,6.0,15056.0,519.1724138,1240.770068,5360.0,27.0,1814.0,201.5555556,196.1989495,697.0,61.0,0,0,0,0,816,320,1985.571514,661.8571712,0,30,14.63414634,15.18182482,230.4878049,0,0,0,0,1,0,0,0,0,15.0,18.0,3.0,0,0,0,0,0,0,30,540,10,30,-1,2003,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-44105-6,200.175.2.130,44105,192.168.3.130,80,6,09/01/2020 19:31,25361,35,12,630.0,30.0,30,0,18.0,14.91150365,30,0,2.5,8.660254038,26024.2104,1853.239226,551.326087,1788.350811,11064.0,7.0,25181.0,740.6176471,2057.101005,11064.0,32.0,12484.0,1134.909091,2075.680681,6593.0,191.0,0,0,0,0,952,384,1380.071764,473.1674619,0,30,14.375,15.14557024,229.3882979,0,0,0,0,1,0,0,0,0,14.68085106,18.0,2.5,0,0,0,0,0,0,35,630,12,30,-1,2003,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57818-6,200.175.2.130,57818,192.168.3.130,80,6,09/01/2020 19:47,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-40815-6,192.168.3.130,80,200.175.2.130,40815,6,09/01/2020 19:30,7929,0,18,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2270.14756,466.4117647,1204.154167,4283.0,-6.0,0.0,0.0,0.0,0.0,0.0,7929.0,466.4117647,1204.154167,4283.0,-6.0,0,0,0,0,0,384,0.0,2270.14756,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,18,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-42517-6,200.175.2.130,42517,192.168.3.130,80,6,09/01/2020 19:30,27147,40,15,810.0,30.0,30,0,20.25,14.23024947,30,0,2.0,7.745966692,30942.6456,2026.006557,502.7222222,1203.753351,5933.0,-26.0,26328.0,675.0769231,1379.021819,5933.0,2.0,24533.0,1752.357143,2347.671305,6508.0,47.0,0,0,0,0,1160,480,1473.459314,552.5472428,0,30,15.53571429,15.12609339,228.7987013,0,0,0,0,1,0,0,0,0,15.81818182,20.25,2.0,0,0,0,0,0,0,40,810,15,30,-1,2003,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57592-6,200.175.2.130,57592,192.168.3.130,80,6,09/01/2020 19:47,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57332-6,200.175.2.130,57332,192.168.3.130,80,6,09/01/2020 19:23,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57856-6,200.175.2.130,57856,192.168.3.130,80,6,09/01/2020 19:47,79,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-33599-6,200.175.2.130,33599,192.168.3.130,80,6,09/01/2020 19:31,27478,49,18,1050.0,30.0,30,0,21.42857143,13.69306394,30,0,1.666666667,7.071067812,39304.17061,2438.314288,416.3333333,883.3392472,3988.0,-13.0,27391.0,570.6458333,997.0372598,3998.0,0.0,21404.0,1259.058824,1770.211939,4782.0,80.0,0,0,0,0,1436,576,1783.244778,655.0695102,0,30,16.32352941,15.05258561,226.5803336,0,0,0,0,1,0,0,0,0,16.56716418,21.42857143,1.666666667,0,0,0,0,0,0,49,1050,18,30,-1,2003,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57272-6,200.175.2.130,57272,192.168.3.130,80,6,09/01/2020 19:23,43387359,8,7,106.0,0.0,30,0,13.25,11.62202343,0,0,0.0,0.0,2.443107911,0.345722818,3099097.071,5635579.377,15000000.0,0.0,43400000.0,6197868.857,6812292.869,15000000.0,0.0,34900000.0,5808933.167,7376335.848,15000000.0,11.0,0,0,0,0,232,240,0.184385503,0.161337315,0,30,6.625,10.48093507,109.85,0,1,0,0,0,0,0,0,0,7.066666667,13.25,0.0,0,0,0,0,0,0,8,106,7,0,-1,215,5,0,1601636.667,2774103.958,4804896.0,7.0,12900000.0,3747341.874,15000000.0,8533760.0,DoS
192.168.3.130-200.175.2.130-80-57686-6,200.175.2.130,57686,192.168.3.130,80,6,09/01/2020 19:47,117,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17094.01709,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,8547.008547,8547.008547,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57810-6,200.175.2.130,57810,192.168.3.130,80,6,09/01/2020 19:47,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57712-6,200.175.2.130,57712,192.168.3.130,80,6,09/01/2020 19:47,33,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,30303.0303,30303.0303,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57444-6,200.175.2.130,57444,192.168.3.130,80,6,09/01/2020 19:23,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-34811-6,200.175.2.130,34811,192.168.3.130,80,6,09/01/2020 19:30,27623,43,15,870.0,30.0,30,0,20.23255814,14.22411971,30,0,2.0,7.745966692,32581.54437,2099.699526,484.6140351,1585.360028,8133.0,-17.0,27406.0,652.5238095,1823.893106,8138.0,0.0,17908.0,1279.142857,2432.753674,8209.0,38.0,0,0,0,0,1244,480,1556.673786,543.0257394,0,30,15.76271186,15.10918764,228.2875511,0,0,0,0,1,0,0,0,0,16.03448276,20.23255814,2.0,0,0,0,0,0,0,43,870,15,30,-1,2082,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57750-6,200.175.2.130,57750,192.168.3.130,80,6,09/01/2020 19:47,109,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18348.62385,109.0,0.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,9174.311927,9174.311927,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57796-6,200.175.2.130,57796,192.168.3.130,80,6,09/01/2020 19:47,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57370-6,200.175.2.130,57370,192.168.3.130,80,6,09/01/2020 19:23,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-45851-6,200.175.2.130,45851,192.168.3.130,80,6,09/01/2020 19:30,23794,27,9,480.0,30.0,30,0,17.77777778,15.02135232,30,0,3.333333333,10.0,21433.97495,1512.986467,679.8285714,2182.729315,11687.0,-9.0,23637.0,909.1153846,2506.581837,11705.0,1.0,12775.0,1596.875,4113.110343,11776.0,78.0,0,1,0,0,732,288,1134.73985,378.2466168,0,30,14.59459459,15.20135129,231.0810811,0,0,0,1,1,0,0,0,0,15.0,17.77777778,3.333333333,0,0,0,0,0,0,27,480,9,30,-1,2003,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57820-6,200.175.2.130,57820,192.168.3.130,80,6,09/01/2020 19:47,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57866-6,200.175.2.130,57866,192.168.3.130,80,6,09/01/2020 19:47,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-46865-6,200.175.2.130,46865,192.168.3.130,80,6,09/01/2020 19:31,20878,42,15,840.0,30.0,30,0,20.0,14.31356171,30,0,2.0,7.745966692,41670.65811,2730.146566,372.8214286,1009.703325,4915.0,-12.0,20855.0,508.6585366,1155.006355,4915.0,0.0,14840.0,1060.0,1809.523737,6114.0,28.0,0,1,0,0,1212,480,2011.686943,718.4596226,0,30,15.51724138,15.12200834,228.6751361,0,0,0,1,1,0,0,0,0,15.78947368,20.0,2.0,0,0,0,0,0,0,42,840,15,30,-1,1962,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57284-6,200.175.2.130,57284,192.168.3.130,80,6,09/01/2020 19:23,43364880,8,7,113.0,0.0,30,0,14.125,12.15891795,0,0,0.0,0.0,2.605795289,0.345902029,3097491.429,5634906.609,15000000.0,1.0,43400000.0,6194590.571,6812863.39,15000000.0,1.0,34800000.0,5805400.667,7376747.576,15000000.0,12.0,0,0,0,0,232,240,0.184481082,0.161420947,0,30,7.0625,11.05422242,122.1958333,0,1,0,0,0,0,0,0,0,7.533333333,14.125,0.0,0,0,0,0,0,0,8,113,7,0,-1,215,5,0,1594528.0,2761787.056,4783565.0,8.0,12900000.0,3748125.346,15000000.0,8532475.0,DoS
192.168.3.130-200.175.2.130-80-57674-6,200.175.2.130,57674,192.168.3.130,80,6,09/01/2020 19:47,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57470-6,200.175.2.130,57470,192.168.3.130,80,6,09/01/2020 19:23,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-38383-6,200.175.2.130,38383,192.168.3.130,80,6,09/01/2020 19:30,20505,38,13,690.0,30.0,30,0,18.15789474,14.8606615,30,0,2.307692308,8.320502943,35113.38698,2487.198244,410.1,1119.672078,6605.0,-13.0,18133.0,490.0810811,1243.375164,6625.0,0.0,16400.0,1366.666667,2031.256724,6691.0,84.0,0,0,0,0,1036,416,1853.206535,633.9917093,0,30,14.42307692,15.13513786,229.0723982,0,0,0,0,1,0,0,0,0,14.70588235,18.15789474,2.307692308,0,0,0,0,0,0,38,690,13,30,-1,1919,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57722-6,200.175.2.130,57722,192.168.3.130,80,6,09/01/2020 19:47,105,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19047.61905,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,9523.809524,9523.809524,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57478-6,200.175.2.130,57478,192.168.3.130,80,6,09/01/2020 19:23,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57760-6,200.175.2.130,57760,192.168.3.130,80,6,09/01/2020 19:47,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57382-6,200.175.2.130,57382,192.168.3.130,80,6,09/01/2020 19:23,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57708-6,200.175.2.130,57708,192.168.3.130,80,6,09/01/2020 19:47,33,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,30303.0303,30303.0303,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57662-6,200.175.2.130,57662,192.168.3.130,80,6,09/01/2020 19:47,2,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57734-6,200.175.2.130,57734,192.168.3.130,80,6,09/01/2020 19:47,69,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57526-6,200.175.2.130,57526,192.168.3.130,80,6,09/01/2020 19:23,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57564-6,200.175.2.130,57564,192.168.3.130,80,6,09/01/2020 19:23,5246,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,381.2428517,5246.0,0.0,5246.0,5246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,190.6214258,190.6214258,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57564-6,200.175.2.130,57564,192.168.3.130,80,6,09/01/2020 19:23,38495704,7,7,112.0,0.0,30,0,16.0,11.56143013,0,0,0.0,0.0,2.909415555,0.363676944,2961208.0,5828237.741,15100000.0,5.0,38500000.0,6415501.0,7411649.259,15100000.0,416.0,30100000.0,5017575.667,7748054.255,15100000.0,12.0,0,0,0,0,224,240,0.181838472,0.181838472,0,30,7.466666667,11.20501588,125.552381,0,1,0,0,0,0,0,0,1,8.0,16.0,0.0,0,0,0,0,0,0,7,112,7,0,-1,181,5,0,32870.5,46478.83583,65736.0,5.0,15000000.0,153996.5432,15100000.0,14900000.0,DoS
192.168.3.130-200.175.2.130-80-57562-6,200.175.2.130,57562,192.168.3.130,80,6,09/01/2020 19:23,39531745,8,7,103.0,0.0,30,0,12.875,11.77694479,0,0,0.0,0.0,2.605500971,0.379441889,2823696.071,5623147.346,15100000.0,4.0,38500000.0,5499925.143,7186486.88,15100000.0,10.0,31100000.0,5190210.167,7624346.369,15100000.0,2836.0,0,0,0,0,264,240,0.202369007,0.177072882,0,30,6.4375,10.43691366,108.9291667,0,1,0,0,0,0,0,0,0,6.866666667,12.875,0.0,0,0,0,0,0,0,8,103,7,0,-1,215,5,0,550818.0,778968.6291,1101632.0,4.0,15000000.0,153884.1133,15100000.0,14900000.0,DoS
192.168.3.130-200.175.2.130-80-57564-6,192.168.3.130,80,200.175.2.130,57564,6,09/01/2020 19:23,65,1,1,0.0,30.0,0,0,0.0,0.0,30,30,30.0,0.0,461538.4615,30769.23077,65.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,32,32,15384.61538,15384.61538,0,30,20.0,17.32050808,300.0,0,0,0,1,1,0,0,0,1,30.0,0.0,30.0,0,0,0,0,0,0,1,0,1,30,-1,181,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57562-6,192.168.3.130,80,200.175.2.130,57562,6,09/01/2020 19:23,48,1,1,0.0,30.0,0,0,0.0,0.0,30,30,30.0,0.0,625000.0,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,32,32,20833.33333,20833.33333,0,30,20.0,17.32050808,300.0,0,0,0,1,1,0,0,0,1,30.0,0.0,30.0,0,0,0,0,0,0,1,0,1,30,-1,215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-200.175.2.130-80-57560-6,200.175.2.130,57560,192.168.3.130,80,6,09/01/2020 19:23,39540668,8,7,132.0,0.0,30,0,16.5,10.96748441,0,0,0.0,0.0,3.338335103,0.379356262,2824333.429,5621971.468,15100000.0,5.0,39500000.0,5648130.286,7062250.034,15100000.0,29.0,31100000.0,5190830.667,7621120.946,15100000.0,25.0,0,0,0,0,256,252,0.20232334,0.177032922,0,30,8.25,11.34607127,128.7333333,0,1,0,0,0,0,0,0,0,8.8,16.5,0.0,0,0,0,0,0,0,8,132,7,0,-1,181,6,0,552265.5,781014.2891,1104526.0,5.0,15000000.0,154613.8475,15100000.0,14900000.0,DoS
192.168.3.130-200.175.2.130-80-57558-6,200.175.2.130,57558,192.168.3.130,80,6,09/01/2020 19:23,39546867,8,7,130.0,0.0,30,0,16.25,10.62006188,0,0,0.0,0.0,3.287238911,0.379296797,2824776.214,5621784.27,15100000.0,5.0,39500000.0,5648879.857,7061640.658,15100000.0,98.0,31200000.0,5191846.5,7620374.312,15100000.0,14.0,0,0,0,0,256,252,0.202291625,0.177005172,0,30,8.125,11.09279045,123.05,0,1,0,0,0,0,0,0,0,8.666666667,16.25,0.0,0,0,0,0,0,0,8,130,7,0,-1,181,6,0,555339.0,785360.8744,1110673.0,5.0,15000000.0,154579.1992,15100000.0,14900000.0,DoS
